stcode,ntcode,size,name,reachable,errors,errorlist,time1,time2,time3
1000010,8000030,1024,1000010-8000030-True-False-1612182886.778731,True,False,[],0.286112070,0.901969194,0.013755798
1000001,1000003,1024,1000001-1000003-False-False-1612182886.830076,False,False,[],0.000604868,0.001213789,-1
0111111,0111179,1024,0111111-0111179-True-False-1612182892.872551,True,False,[],6.048477888,17.602200031,0.028287888
1111111,2918645,1024,1111111-2918645-True-False-1612182893.186792,True,False,[],0.001509905,0.005701065,0.002248049
1000000,1000000,1024,1000000-1000000-False-False-1612182893.190835,False,False,[],0.000331879,0.000542879,-1
0100000,0100000,1024,0100000-0100000-False-False-1612182893.193099,False,False,[],0.000257730,0.000480890,-1
0010000,0010000,1024,0010000-0010000-False-False-1612182893.19613,False,False,[],0.000221968,0.000877142,-1
0001000,0001000,1024,0001000-0001000-False-False-1612182893.198731,False,False,[],0.000157833,0.000699997,-1
0000100,0000100,1024,0000100-0000100-False-False-1612182893.2020311,False,False,[],0.000193834,0.000813961,-1
0111101,0151108,1024,0111101-0151108-True-True-1612182896.049165,True,True,['Reachability believed but took longer than 30'],3.019826174,8.882347107,30.134059906
0001101,0009507,1024,0001101-0009507-True-False-1612182896.687544,True,False,[],5.050461054,18.273245096,0.036674261
0011110,0011610,1024,0011110-0011610-True-True-1612182914.4332879,True,True,['Reachability believed but took longer than 30'],0.004957914,0.008128166,30.120997190
0110000,0130000,1024,0110000-0130000-True-True-1612182918.794142,True,True,"['Reachability believed but took longer than 30']",0.739056110,0.994749069,30.165766239
1001010,1001010,1024,1001010-1001010-True-True-1612182923.374324,True,True,['Reachability believed but took longer than 30'],0.020234823,0.059149027,30.083745003
0011010,0014030,1024,0011010-0014030-True-True-1612182924.59703,True,True,['Reachability believed but took longer than 30'],2.767882347,8.095314980,30.093607903
0011001,0084001,1024,0011001-0084001-False-False-1612182924.790478,False,False,[],0.000555038,0.008955956,-1
0111011,0211058,1024,0111011-0211058-True-True-1612182929.610122,True,True,['Reachability believed but took longer than 30'],0.817086935,2.386786938,30.094981909
0001111,0001111,1024,0001111-0001111-True-True-1612182930.8149629,True,True,['Reachability believed but took longer than 30'],11.209447145,30.930389881,30.071590900
1111100,1419600,1024,1111100-1419600-True-False-1612182931.1919382,True,False,[],0.000776291,0.003772020,0.049682856
1100110,1100930,1024,1100110-1100930-True-False-1612182931.2897909,True,False,[],0.001430035,0.006250858,0.084538221
1100101,6100804,1024,1100101-6100804-True-False-1612182931.360951,True,False,[],0.001050949,0.002358913,0.036427975
0111100,0114400,1024,0111100-0114400-True-True-1612182931.393816,True,True,['Reachability believed but took longer than 30'],3.888477325,12.077064037,30.106596231
1100011,7300011,1024,1100011-7300011-True-False-1612182931.57134,True,False,[],0.004587889,0.002438068,0.143432856
0110111,0310181,1024,0110111-0310181-True-False-1612182936.299789,True,False,[],1.254200935,4.855194092,0.308080912
0101111,0201599,1024,0101111-0201599-True-False-1612182942.183339,True,False,[],1.136703968,4.437484980,0.007898092
0101000,0809000,1024,0101000-0809000-True-True-1612182949.7594502,True,True,['Reachability believed but took longer than 30'],0.112257004,0.610139847,30.141283989
0100100,0100100,1024,0100100-0100100-False-False-1612182949.8058429,False,False,[],0.000314951,0.000818014,-1
0100010,0100030,1024,0100010-0100030-True-False-1612182949.882853,True,False,[],0.010473967,0.038616896,0.021868944
0100001,0600001,1024,0100001-0600001-True-False-1612182950.072404,True,False,[],0.011580944,0.066898823,0.086436987
