stcode,ntcode,size,name,reachable,errors,errorlist,time1,time2,time3
0000100,0000100,500,0000100-0000100-False-False-1610383340.3815491,False,False,[],0.000099897,0.000652075,-1
0100010,0100010,500,0100010-0100010-False-False-1610383340.4140859,False,False,[],0.000345945,0.001064777,-1
0100001,0100001,500,0100001-0100001-False-False-1610383340.4164531,False,False,[],0.000239134,0.000796795,-1
0011000,0021000,500,0011000-0021000-False-False-1610383340.419321,False,False,[],0.000135183,0.001410007,-1
0001001,0006004,500,0001001-0006004-False-False-1610383340.42964,False,False,[],0.000450850,0.003753185,-1
1110000,7110000,500,1110000-7110000-True-False-1610383340.756199,True,False,[],0.000271082,0.001491070,0.309871197
1000001,6000001,500,1000001-6000001-True-False-1610383341.074846,True,False,[],0.163573027,0.490782976,0.006884098
1000000,6000000,500,1000000-6000000-True-False-1610383341.110411,True,False,[],0.333204031,0.361343861,0.000708818
0110000,0110000,500,0110000-0110000-False-False-1610383341.1406112,False,False,[],0.016242981,0.022852898,-1
0010010,0010030,500,0010010-0010030-True-False-1610383341.82782,True,False,[],0.329505682,1.024602175,0.002554893
0010001,0010001,500,0010001-0010001-False-False-1610383341.883551,False,False,[],0.000396013,0.001191854,-1
0001100,0003100,500,0001100-0003100-False-False-1610383341.887649,False,False,[],0.000181913,0.002228975,-1
0001010,0008010,500,0001010-0008010-False-False-1610383341.899956,False,False,[],0.000261784,0.004046202,-1
1100001,1100001,500,1100001-1100001-True-False-1610383341.9065049,True,False,[],0.000134945,0.000983238,0.000937939
0000010,0000030,500,0000010-0000030-True-False-1610383342.22142,True,False,[],0.346232653,1.124714136,0.304509163
0000001,0000009,500,0000001-0000009-False-False-1610383342.2729511,False,False,[],0.000138044,0.000735044,-1
1100000,9400000,500,1100000-9400000-True-False-1610383342.287201,True,False,[],0.000364065,0.001836061,0.010042906
0100000,0700000,500,0100000-0700000-False-False-1610383342.378722,False,False,[],0.448038816,0.713196039,-1
0010000,0010000,500,0010000-0010000-False-False-1610383342.428164,False,False,[],0.000184774,0.000760794,-1
0001000,0001000,500,0001000-0001000-False-False-1610383342.4308438,False,False,[],0.000187874,0.000778913,-1
0000110,0000780,500,0000110-0000780-True-False-1610383342.5643451,True,False,[],0.387931108,1.577954054,0.022113085
1010001,1010004,500,1010001-1010004-False-False-1610383342.6962051,False,False,[],0.095292807,0.257941008,-1
0000101,0000801,500,0000101-0000801-True-False-1610383343.254156,True,False,[],0.101655006,0.436434269,0.013683796
0000011,0000019,500,0000011-0000019-False-False-1610383343.2977228,False,False,[],0.000448942,0.001681089,-1
0110100,0710300,500,0110100-0710300-True-False-1610383343.611603,True,False,[],0.036967039,0.197648287,0.044086933
1000110,2000310,500,1000110-2000310-True-False-1610383344.403897,True,False,[],0.480342150,1.385735989,0.001602888
1000101,1000101,500,1000101-1000101-True-False-1610383346.353311,True,False,[],0.431839943,1.104940891,0.304317951
1000011,1000011,500,1000011-1000011-True-False-1610383346.490895,True,False,[],0.019441843,0.044785023,0.008856058
1010000,1080000,500,1010000-1080000-False-False-1610383349.785277,False,False,[],5.007676840,4.168949842,-1
0111000,0712000,500,0111000-0712000-True-False-1610383356.059346,True,False,[],0.005870104,0.033117294,9.508640051
1101000,1101000,500,1101000-1101000-True-True-1610383370.858635,True,True,['Reachability believed but took longer than 30'],0.000124931,0.000618935,30.099850893
1100100,7900100,500,1100100-7900100-True-False-1610383370.882164,True,False,[],0.001393080,0.003825188,0.010225058
1100010,1500070,500,1100010-1500070-True-False-1610383370.942938,True,False,[],0.000684738,0.003066063,0.042275906
0100011,0900079,500,0100011-0900079-True-False-1610383371.258401,True,False,[],0.023391962,0.204273224,0.062849045
0011100,0012100,500,0011100-0012100-False-False-1610383371.3029308,False,False,[],0.000694990,0.002554178,-1
0011010,0071010,500,0011010-0071010-False-False-1610383371.319217,False,False,[],0.000347853,0.006183147,-1
0011001,0022007,500,0011001-0022007-False-False-1610383371.338463,False,False,[],0.000376701,0.002131939,-1
0101000,0201000,500,0101000-0201000-True-True-1610383371.60569,True,True,['Reachability believed but took longer than 30'],0.090636969,0.241358995,30.105943203
0100100,0400400,500,0100100-0400400-True-False-1610383371.8245811,True,False,[],0.017383814,0.087906122,0.032382965
0010110,0050360,500,0010110-0050360-True-False-1610383372.468024,True,False,[],0.176770687,0.835023880,0.009032249
0010101,0010102,500,0010101-0010102-False-False-1610383372.5647,False,False,[],0.001487970,0.009010792,-1
0001101,0004102,500,0001101-0004102-False-False-1610383372.594968,False,False,[],0.115630150,0.485897064,-1
1011000,4074000,500,1011000-4074000-True-True-1610383373.618571,True,True,['Reachability believed but took longer than 30'],0.250547886,1.258071899,30.138530254
1001100,3006100,500,1001100-3006100-True-True-1610383373.730675,True,True,['Reachability believed but took longer than 30'],0.154608250,0.671674967,30.100285769
1010100,1010100,500,1010100-1010100-False-False-1610383373.7947829,False,False,[],0.017161846,0.016276836,-1
0110010,0140010,500,0110010-0140010-True-True-1610383375.0236218,True,True,['Reachability believed but took longer than 30'],0.261931896,0.853690863,30.208058119
0010100,0070500,500,0010100-0070500-True-True-1610383375.464181,True,True,['Reachability believed but took longer than 30'],0.930028915,3.741338253,30.156462193
0010011,0010061,500,0010011-0010061-True-False-1610383377.676064,True,False,[],0.978710175,3.793570995,0.269349813
1001010,1005050,500,1001010-1005050-True-False-1610383378.416269,True,False,[],0.873883724,3.559552908,0.006359816
1001000,2001000,500,1001000-2001000-True-True-1610383380.562027,True,True,['Reachability believed but took longer than 30'],0.135048151,0.312662125,30.081816912
1000100,1000100,500,1000100-1000100-False-False-1610383380.588397,False,False,[],0.000468016,0.000900984,-1
1000010,8000040,500,1000010-8000040-True-False-1610383381.012188,True,False,[],0.074417830,0.314116240,0.002549171
1101010,1101050,500,1101010-1101050-True-False-1610383381.660234,True,False,[],0.001160145,0.005995989,0.594764948
0110001,0310001,500,0110001-0310001-True-False-1610383382.594811,True,False,[],0.089184046,0.244800806,7.172232866
1001001,5007001,500,1001001-5007001-True-False-1610383386.342232,True,False,[],0.001935005,0.009999037,7.757725000
1100011,5600011,500,1100011-5600011-True-False-1610383386.353655,True,False,[],0.000828981,0.002799749,0.000727177
1011100,1013800,500,1011100-1013800-True-False-1610383387.0571232,True,False,[],0.109133959,0.485501051,0.045729160
0101010,0107010,500,0101010-0107010-True-True-1610383393.034967,True,True,['Reachability believed but took longer than 30'],1.628790855,4.953581095,30.138037920
0001011,0001012,500,0001011-0001012-True-True-1610383402.807937,True,True,['Reachability believed but took longer than 30'],0.004590034,0.018726826,30.111968040
1010010,1090010,500,1010010-1090010-True-True-1610383404.743433,True,True,['Reachability believed but took longer than 30'],0.130844116,0.573972940,30.146413803
1110100,1110400,500,1110100-1110400-True-True-1610383405.7475798,True,True,['Reachability believed but took longer than 30'],0.000264168,0.001234293,30.085296869
1110010,1610070,500,1110010-1610070-True-False-1610383405.760492,True,False,[],0.000463963,0.002249002,0.006848097
1110001,8430008,500,1110001-8430008-True-False-1610383405.77317,True,False,[],0.001166821,0.003021717,0.002799988
1101100,6801100,500,1101100-6801100-True-False-1610383405.847015,True,False,[],0.000554800,0.003055811,0.059246063
1010110,1020910,500,1010110-1020910-True-False-1610383409.390153,True,False,[],0.906158924,3.503498077,0.001510143
1101001,3102001,500,1101001-3102001-True-True-1610383411.751338,True,True,['Reachability believed but took longer than 30'],0.000635862,0.001501799,30.083764076
1100110,5300890,500,1100110-5300890-True-False-1610383411.760789,True,False,[],0.000838280,0.004004955,0.000905037
1100101,1100101,500,1100101-1100101-False-False-1610383411.7660758,False,False,[],0.000191212,0.001359940,-1
0000111,0000111,500,0000111-0000111-True-False-1610383412.455748,True,False,[],1.545721054,4.607377052,3.343566895
0101100,0106500,500,0101100-0106500-True-True-1610383417.826098,True,True,['Reachability believed but took longer than 30'],1.086684942,3.773892164,30.141404867
0001110,0009160,500,0001110-0009160-True-True-1610383420.537226,True,True,['Reachability believed but took longer than 30'],2.760815144,9.516710758,30.149695158
0100111,0700244,500,0100111-0700244-True-False-1610383421.5146601,True,False,[],0.066279888,0.323691130,0.053611040
1011010,1018010,500,1011010-1018010-True-True-1610383426.8352928,True,True,['Reachability believed but took longer than 30'],2.244825840,7.084674835,30.155970097
0101001,0208002,500,0101001-0208002-True-True-1610383427.9996061,True,True,['Reachability believed but took longer than 30'],1.013643026,3.374294043,30.137392044
0100110,0100910,500,0100110-0100910-True-False-1610383432.3037288,True,False,[],0.802911997,3.058502197,0.015512943
0100101,0100402,500,0100101-0100402-True-False-1610383435.836107,True,False,[],0.819875002,2.457311869,0.007758141
1001101,1004101,500,1001101-1004101-True-True-1610383436.91278,True,True,['Reachability believed but took longer than 30'],0.215104580,0.659699917,30.121946335
1001011,6001062,500,1001011-6001062-True-False-1610383437.303435,True,False,[],0.048603773,0.259979010,0.006125212
1000111,1000891,500,1000111-1000891-True-False-1610383437.3692338,True,False,[],0.001163006,0.002995968,0.013643026
1010101,1010101,500,1010101-1010101-True-True-1610383441.694588,True,True,['Reachability believed but took longer than 30'],0.548160076,1.447670937,30.086859226
1010011,5010079,500,1010011-5010079-True-False-1610383441.8462322,True,False,[],0.003754854,0.028300047,0.010557175
1111000,1531000,500,1111000-1531000-True-True-1610383442.681786,True,True,['Reachability believed but took longer than 30'],0.000502825,0.001979828,30.088108778
1111001,1711001,500,1111001-1711001-True-False-1610383442.713572,True,False,[],0.004710913,0.005685091,0.004822016
1110110,3760320,500,1110110-3760320-True-False-1610383442.8789198,True,False,[],0.000850201,0.003690004,0.154879093
0010111,0010711,500,0010111-0010711-True-False-1610383442.821908,True,False,[],1.388735294,4.747901917,0.547069073
1110101,1110302,500,1110101-1110302-True-False-1610383442.942944,True,False,[],0.000308037,0.001473188,0.034170866
0111010,0541030,500,0111010-0541030-True-True-1610383443.1121101,True,True,['Reachability believed but took longer than 30'],0.207404852,0.864889860,30.116609097
0001111,0001523,500,0001111-0001523-True-False-1610383444.2716138,True,False,[],0.085865974,0.397356987,0.707259893
1111100,6211200,500,1111100-6211200-True-False-1610383444.363245,True,False,[],0.000442028,0.002131939,0.035197258
1111010,9111010,500,1111010-9111010-True-False-1610383444.3935711,True,False,[],0.000653982,0.001891136,0.024038792
1101110,3408410,500,1101110-3408410-True-False-1610383444.550533,True,False,[],0.000779629,0.002712727,0.147680044
1101101,8501307,500,1101101-8501307-True-False-1610383444.5671968,True,False,[],0.000813007,0.003427029,0.007078886
1101011,1704069,500,1101011-1704069-True-False-1610383444.619437,True,False,[],0.000739098,0.003109217,0.044664860
1100111,1100418,500,1100111-1100418-True-False-1610383444.668889,True,False,[],0.000588894,0.003849983,0.040250063
1001110,1002810,500,1001110-1002810-True-False-1610383445.5977302,True,False,[],0.701701164,2.857011795,0.013572931
0111001,0315007,500,0111001-0315007-True-False-1610383449.336353,True,False,[],0.019818068,0.115503788,5.987103224
0110011,0140012,500,0110011-0140012-True-True-1610383450.1845179,True,True,['Reachability believed but took longer than 30'],0.439509869,1.575731993,30.092793226
0011110,0011110,500,0011110-0011110-True-False-1610383460.332402,True,False,[],2.748891115,7.204246998,28.552441120
0101110,0101160,500,0101110-0101160-True-False-1610383466.997086,True,False,[],1.389070272,4.314742088,10.829999208
0101101,0708406,500,0101101-0708406-True-False-1610383468.190839,True,False,[],0.055264950,0.347491980,0.583112001
0101011,0101016,500,0101011-0101016-True-False-1610383468.304797,True,False,[],0.004432917,0.021497011,0.018372059
0110111,0860211,500,0110111-0860211-True-False-1610383468.6339068,True,False,[],0.038029909,0.237880945,0.001374245
1011001,1099001,500,1011001-1099001-True-True-1610383469.493217,True,True,['Reachability believed but took longer than 30'],2.449668169,9.280513763,30.191436052
0101111,0101813,500,0101111-0101813-True-False-1610383472.8791401,True,False,[],0.854647160,3.128911018,0.004832029
1110011,4290016,500,1110011-4290016-True-True-1610383473.134748,True,True,['Reachability believed but took longer than 30'],0.000671148,0.002936125,30.183920145
1001111,1001111,500,1001111-1001111-True-False-1610383473.762094,True,False,[],0.632950068,1.744916916,25.449642897
0111110,0611920,500,0111110-0611920-True-False-1610383474.330979,True,False,[],0.059212923,0.367936134,0.010381222
0111100,0174600,500,0111100-0174600-True-True-1610383475.204695,True,True,['Reachability believed but took longer than 30'],1.620070219,5.879536867,30.124354124
1011110,7019110,500,1011110-7019110-True-True-1610383477.284657,True,True,['Reachability believed but took longer than 30'],0.477758169,1.958937168,30.120603085
1011101,1013401,500,1011101-1013401-True-False-1610383478.95354,True,False,[],0.286500931,0.997092724,0.264672041
0110110,0110110,500,0110110-0110110-True-True-1610383480.701484,True,True,['Reachability believed but took longer than 30'],0.357866049,0.865756989,30.081947088
0110101,0430106,500,0110101-0430106-True-False-1610383480.7739542,True,False,[],0.002948284,0.019481897,0.002233267
1011111,1091714,500,1011111-1091714-True-False-1610383484.3018749,True,False,[],1.981564283,6.763273954,2.302732944
0011101,0081701,500,0011101-0081701-True-True-1610383491.28494,True,True,['Reachability believed but took longer than 30'],0.096822023,0.529118776,30.135050058
1111101,1435108,500,1111101-1435108-True-True-1610383499.957881,True,True,['Reachability believed but took longer than 30'],0.000586271,0.002510071,30.133873224
1111011,8118099,500,1111011-8118099-True-False-1610383499.970871,True,False,[],0.000979900,0.003628016,0.005431890
1110111,6110411,500,1110111-6110411-True-False-1610383499.98458,True,False,[],0.000401020,0.002033949,0.005968809
1101111,1104897,500,1101111-1104897-True-False-1610383500.0140889,True,False,[],0.000802040,0.005714893,0.020259142
0111101,0111102,500,0111101-0111102-True-True-1610383504.9764779,True,True,['Reachability believed but took longer than 30'],0.115011930,0.381260872,30.074872971
0111011,0719011,500,0111011-0719011-True-False-1610383505.945484,True,False,[],0.145442009,0.761836052,0.029892683
1011011,2091039,500,1011011-2091039-True-True-1610383510.405644,True,True,['Reachability believed but took longer than 30'],0.258784056,1.034625769,30.083281994
1010111,7010111,500,1010111-7010111-True-False-1610383510.4343371,True,False,[],0.000548124,0.004223824,0.000691891
0011111,0013121,500,0011111-0013121-True-True-1610383514.211369,True,True,['Reachability believed but took longer than 30'],2.887988091,8.148205280,30.066991091
1111110,8611160,500,1111110-8611160-True-False-1610383514.28287,True,False,[],0.000751734,0.001863956,0.015409946
0111111,0391119,500,0111111-0391119-True-True-1610383516.344813,True,True,['Reachability believed but took longer than 30'],0.390604019,1.490584850,30.065272093
1111111,9111111,500,1111111-9111111-True-False-1610383516.3984919,True,False,[],0.000258207,0.001041174,0.033109903
0011011,0056011,500,0011011-0056011-True-True-1610383521.465176,True,True,['Reachability believed but took longer than 30'],0.012618065,0.063311815,30.073361158
1000000,1000000,500,1000000-1000000-False-False-1610383617.048755,False,False,[],0.000202179,0.000511885,-1
1000001,1000002,500,1000001-1000002-False-False-1610383617.062028,False,False,[],0.000273943,0.000885963,-1
0001001,0001001,500,0001001-0001001-False-False-1610383617.080787,False,False,[],0.000143051,0.001181841,-1
0010010,0070010,500,0010010-0070010-False-False-1610383617.083791,False,False,[],0.000364065,0.004561186,-1
0010001,0010001,500,0010001-0010001-False-False-1610383617.095544,False,False,[],0.004526854,0.002056837,-1
0001100,0002100,500,0001100-0002100-False-False-1610383617.0991528,False,False,[],0.000174999,0.001568079,-1
0001010,0008010,500,0001010-0008010-False-False-1610383617.107602,False,False,[],0.000262976,0.005190849,-1
1100001,1100001,500,1100001-1100001-False-False-1610383617.111812,False,False,[],0.000128031,0.000572205,-1
1011000,1011000,500,1011000-1011000-False-False-1610383617.127572,False,False,[],0.002361059,0.009852171,-1
0100000,0500000,500,0100000-0500000-False-False-1610383617.2142751,False,False,[],0.066951990,0.091774940,-1
0010000,0080000,500,0010000-0080000-False-False-1610383617.2318442,False,False,[],0.000257015,0.002865791,-1
0001000,0001000,500,0001000-0001000-False-False-1610383617.234325,False,False,[],0.000106096,0.000614882,-1
0100010,0100070,500,0100010-0100070-True-False-1610383617.8206139,True,False,[],0.162312031,0.539741039,0.029865980
0100001,0200001,500,0100001-0200001-True-False-1610383617.900728,True,False,[],0.009836197,0.031352997,0.010245800
0011000,0018000,500,0011000-0018000-False-False-1610383617.910133,False,False,[],0.000278950,0.003227949,-1
0010100,0010100,500,0010100-0010100-False-False-1610383617.9133399,False,False,[],0.000146866,0.001124859,-1
1000110,4000910,500,1000110-4000910-True-False-1610383617.959875,True,False,[],0.000748158,0.003839016,0.038926840
0000110,0000140,500,0000110-0000140-True-False-1610383618.107538,True,False,[],0.224142790,0.740910053,0.000415087
0000101,0000101,500,0000101-0000101-False-False-1610383618.14655,False,False,[],0.000334024,0.001425028,-1
0000011,0000013,500,0000011-0000013-False-False-1610383618.149476,False,False,[],0.000299931,0.001101017,-1
0000100,0000700,500,0000100-0000700-True-False-1610383619.184821,True,False,[],0.434739828,1.619385719,0.027395964
0000010,0000020,500,0000010-0000020-False-False-1610383619.232804,False,False,[],0.000335932,0.001209021,-1
0000001,0000007,500,0000001-0000007-False-False-1610383619.234488,False,False,[],0.000081062,0.000407934,-1
1100000,1500000,500,1100000-1500000-True-False-1610383619.263283,True,False,[],0.000172138,0.001278877,0.025813103
1010000,8010000,500,1010000-8010000-False-False-1610383619.607744,False,False,[],1.276983976,1.209177732,-1
1000101,1000101,500,1000101-1000101-True-False-1610383622.269202,True,False,[],0.722248793,1.586811304,1.960370302
1000011,1000011,500,1000011-1000011-True-False-1610383622.359106,True,False,[],0.006399155,0.017616034,0.032200813
0110000,0350000,500,0110000-0350000-True-True-1610383647.178522,True,True,['Reachability believed but took longer than 30'],0.001458168,0.003561974,30.108604908
1110000,2110000,500,1110000-2110000-True-True-1610383647.190284,True,True,['Reachability believed but took longer than 30'],0.000417948,0.000942230,30.077481985
1101000,3809000,500,1101000-3809000-True-False-1610383647.278475,True,False,[],0.000613928,0.003381968,0.078897238
1100100,1200100,500,1100100-1200100-True-False-1610383647.30783,True,False,[],0.000920773,0.002086878,0.021295071
1100010,1100080,500,1100010-1100080-True-False-1610383647.324071,True,False,[],0.000938892,0.004452944,0.007641792
1010100,1080200,500,1010100-1080200-True-True-1610383648.910732,True,True,['Reachability believed but took longer than 30'],0.312984943,1.227573156,30.178970098
0110100,0180100,500,0110100-0180100-True-True-1610383649.269808,True,True,['Reachability believed but took longer than 30'],0.176044941,0.760725021,30.136397839
1001000,7002000,500,1001000-7002000-True-True-1610383649.75857,True,True,['Reachability believed but took longer than 30'],0.002696991,0.018476009,30.078253984
1000100,3000800,500,1000100-3000800-True-False-1610383650.639364,True,False,[],0.126291990,0.652556181,0.017776012
0101010,0107010,500,0101010-0107010-True-True-1610383650.797075,True,True,['Reachability believed but took longer than 30'],0.256128073,1.076802015,30.117372751
1010001,1040001,500,1010001-1040001-True-True-1610383651.148849,True,True,['Reachability believed but took longer than 30'],0.918298960,2.795513153,30.071091175
0100011,0100011,500,0100011-0100011-True-False-1610383651.5469089,True,False,[],0.739427805,1.740132093,1.686299324
0011100,0011100,500,0011100-0011100-False-False-1610383651.585106,False,False,[],0.000240088,0.002115011,-1
0011010,0035010,500,0011010-0035010-False-False-1610383651.5911171,False,False,[],0.000281096,0.002718925,-1
0011001,0023001,500,0011001-0023001-False-False-1610383651.599215,False,False,[],0.000289202,0.004081011,-1
1000010,1000090,500,1000010-1000090-True-False-1610383651.6827111,True,False,[],0.188031197,0.747746944,0.003163099
0111000,0411000,500,0111000-0411000-True-True-1610383652.595499,True,True,['Reachability believed but took longer than 30'],0.021799803,0.104718685,30.065408945
1010010,1040090,500,1010010-1040090-True-False-1610383668.674873,True,False,[],2.514733791,9.917137146,7.041578054
1101010,7108020,500,1101010-7108020-True-False-1610383668.970743,True,False,[],0.000660896,0.003000021,0.016166925
1101001,7801001,500,1101001-7801001-True-False-1610383669.0356321,True,False,[],0.000751257,0.002573967,0.058791161
1100110,1100610,500,1100110-1100610-True-False-1610383669.044078,True,False,[],0.000341654,0.001855850,0.002788067
1100101,1200101,500,1100101-1200101-True-False-1610383669.0515552,True,False,[],0.000303984,0.001793146,0.002506971
1100011,5400011,500,1100011-5400011-True-False-1610383669.10482,True,False,[],0.001236916,0.001816750,0.045892000
1011100,8028300,500,1011100-8028300-True-False-1610383669.17561,True,False,[],0.002841949,0.019881964,0.036012173
1011010,4011080,500,1011010-4011080-True-False-1610383672.3984718,True,False,[],0.651610851,2.447664022,0.034604073
0101000,0109000,500,0101000-0109000-True-True-1610383677.4421,True,True,['Reachability believed but took longer than 30'],0.001417160,0.005340099,30.231580257
0100100,0100200,500,0100100-0100200-True-False-1610383679.594621,True,False,[],0.578815937,1.080728054,0.322638988
1010110,4010710,500,1010110-4010710-True-False-1610383680.7503848,True,False,[],0.168640137,0.852107048,0.009401083
1010101,9010101,500,1010101-9010101-True-False-1610383681.078455,True,False,[],0.009268045,0.131525040,0.005151033
0110010,0170090,500,0110010-0170090-True-False-1610383681.4646652,True,False,[],1.371446133,5.989185810,24.466087818
0101001,0101006,500,0101001-0101006-True-True-1610383681.639565,True,True,['Reachability believed but took longer than 30'],0.135297060,0.397009373,30.125321865
0100110,0500170,500,0100110-0500170-True-False-1610383681.860932,True,False,[],0.012042999,0.083487988,0.090628862
1110100,1170100,500,1110100-1170100-True-True-1610383682.774288,True,True,['Reachability believed but took longer than 30'],0.000358105,0.001689196,30.142741919
0110001,0310005,500,0110001-0310005-True-False-1610383682.83168,True,False,[],0.076730013,0.376620770,0.523977280
1110010,5180030,500,1110010-5180030-True-False-1610383682.924466,True,False,[],0.000607967,0.002538919,0.122627974
1001100,1009500,500,1001100-1009500-True-False-1610383684.5491588,True,False,[],2.460000753,11.727573156,18.894941092
0001101,0008101,500,0001101-0008101-True-True-1610383685.800879,True,True,['Reachability believed but took longer than 30'],0.605157852,3.144104958,30.142728329
0001011,0001015,500,0001011-0001015-False-False-1610383685.9311209,False,False,[],0.001936913,0.011627913,-1
1010011,1050061,500,1010011-1050061-True-False-1610383686.043317,True,False,[],1.132184029,3.458369732,0.094034195
0100101,0100204,500,0100101-0100204-True-False-1610383686.249034,True,False,[],1.317543030,2.897181988,0.022063971
1001101,3004201,500,1001101-3004201-True-False-1610383687.035934,True,False,[],0.132903814,0.542084932,0.004505157
0101100,0101600,500,0101100-0101600-True-False-1610383687.046562,True,False,[],1.032703876,3.070894957,0.002071142
0010110,0030140,500,0010110-0030140-True-True-1610383688.051418,True,True,['Reachability believed but took longer than 30'],1.093262911,5.109438896,30.093339205
0010101,0020905,500,0010101-0020905-True-False-1610383688.212332,True,False,[],0.003080845,0.011427164,0.029435873
0111010,0311010,500,0111010-0311010-True-False-1610383694.9278562,True,False,[],0.137277842,0.490242004,7.161376953
1011001,1011001,500,1011001-1011001-True-True-1610383704.570476,True,True,['Reachability believed but took longer than 30'],0.580312014,1.333492994,30.111704111
0000111,0000163,500,0000111-0000163-True-False-1610383706.553515,True,False,[],4.229358912,16.132330894,0.038570166
1110001,1120001,500,1110001-1120001-True-True-1610383713.028812,True,True,['Reachability believed but took longer than 30'],0.000248194,0.001174927,30.085131645
1111000,1918000,500,1111000-1918000-True-False-1610383713.179623,True,False,[],0.000792742,0.003571033,6.399712086
0100111,0900461,500,0100111-0900461-True-False-1610383713.384035,True,False,[],0.022797108,0.155987263,0.001342058
1001010,1003010,500,1001010-1003010-True-True-1610383715.6485991,True,True,['Reachability believed but took longer than 30'],0.152565002,0.598203897,30.096591234
0011110,0011440,500,0011110-0011440-True-False-1610383715.708647,True,False,[],0.448554993,1.737905979,0.020215034
1001001,1003008,500,1001001-1003008-False-False-1610383716.737545,False,False,[],0.272897005,0.675585032,-1
1001110,1005110,500,1001110-1005110-True-True-1610383716.863731,True,True,['Reachability believed but took longer than 30'],0.124140024,0.413828135,30.095647097
0010111,0010561,500,0010111-0010561-True-False-1610383718.088781,True,False,[],0.233130932,0.983273029,0.002878904
0010011,0010011,500,0010011-0010011-True-True-1610383718.335777,True,True,['Reachability believed but took longer than 30'],0.004461765,0.025648832,30.082561016
1001011,1001011,500,1001011-1001011-True-True-1610383720.724787,True,True,['Reachability believed but took longer than 30'],1.090044022,2.416658878,30.075869799
1000111,1000371,500,1000111-1000371-True-False-1610383722.693449,True,False,[],0.337838888,1.482653856,0.010707140
0001111,0001112,500,0001111-0001112-True-False-1610383724.194945,True,False,[],1.498246193,4.423855066,0.003473759
0111001,0295005,500,0111001-0295005-True-True-1610383725.2151868,True,True,['Reachability believed but took longer than 30'],0.012614012,0.095260143,30.147227764
0110110,0910190,500,0110110-0910190-True-False-1610383726.9235468,True,False,[],0.013442993,0.084686995,1.590361118
0110101,0510101,500,0110101-0510101-True-False-1610383727.384207,True,False,[],0.088015079,0.316762209,0.001875162
1101110,2901510,500,1101110-2901510-True-False-1610383727.497563,True,False,[],0.000657797,0.003191710,0.066226959
1101101,1901901,500,1101101-1901901-True-False-1610383727.508281,True,False,[],0.000860929,0.003475904,0.002851009
1101011,6701016,500,1101011-6701016-True-False-1610383727.523312,True,False,[],0.001313210,0.002336979,0.007211924
1100111,4100119,500,1100111-4100119-True-False-1610383727.5316339,True,False,[],0.000557184,0.001484156,0.003832817
1111100,4174200,500,1111100-4174200-True-False-1610383729.118737,True,False,[],0.000563860,0.003415823,4.790190935
0110011,0270011,500,0110011-0270011-True-True-1610383737.823873,True,True,['Reachability believed but took longer than 30'],0.741805077,2.272586107,30.117236853
0101110,0701210,500,0101110-0701210-True-False-1610383738.277941,True,False,[],0.003779888,0.025423050,0.348910093
0101101,0409107,500,0101101-0409107-True-False-1610383738.501757,True,False,[],0.001191854,0.004698992,0.206228971
1011110,1011130,500,1011110-1011130-True-False-1610383739.662426,True,False,[],0.006521225,0.056277037,12.026297092
0101011,0604011,500,0101011-0604011-True-False-1610383740.3377779,True,False,[],0.038454056,0.170032263,1.587434053
1001111,1001162,500,1001111-1001162-True-False-1610383740.600082,True,False,[],0.031138659,0.160956144,0.007174969
0111110,0615150,500,0111110-0615150-True-False-1610383741.293173,True,False,[],0.085275888,0.506154776,0.002343893
1101100,1106100,500,1101100-1106100-True-True-1610383743.140754,True,True,['Reachability believed but took longer than 30'],0.000885963,0.003303051,30.103814840
0110111,0430311,500,0110111-0430311-True-False-1610383743.50898,True,False,[],0.058091879,0.240932941,0.047170639
0101111,0404351,500,0101111-0404351-True-False-1610383743.939842,True,False,[],0.023278236,0.131450891,0.221510172
0011111,0046881,500,0011111-0046881-True-False-1610383746.8214452,True,False,[],0.076349974,0.500581026,2.238893032
1111001,7751001,500,1111001-7751001-True-True-1610383747.0389602,True,True,['Reachability believed but took longer than 30'],0.000831127,0.003749847,30.129454851
0001110,0003210,500,0001110-0003210-True-True-1610383748.5213912,True,True,['Reachability believed but took longer than 30'],0.008495092,0.056363106,30.104807138
1111101,1158407,500,1111101-1158407-True-False-1610383748.6015959,True,False,[],0.001095772,0.005848169,0.063436031
1111110,1137680,500,1111110-1137680-True-False-1610383748.662694,True,False,[],0.001585007,0.005603075,1.784181833
1111011,7191061,500,1111011-7191061-True-False-1610383748.693074,True,False,[],0.001235962,0.004662991,0.081493855
1110111,1110233,500,1110111-1110233-True-False-1610383748.747349,True,False,[],0.001293898,0.011311769,0.036503077
1101111,2101131,500,1101111-2101131-True-False-1610383748.757484,True,False,[],0.000265121,0.001631021,0.002110958
1011111,4011711,500,1011111-4011711-True-False-1610383749.392571,True,False,[],0.146325111,0.495850086,0.054609776
0011101,0011101,500,0011101-0011101-True-True-1610383749.7853272,True,True,['Reachability believed but took longer than 30'],0.903438091,2.881831884,30.068206072
0111111,0111911,500,0111111-0111911-True-False-1610383753.127764,True,False,[],0.486218214,1.853852034,1.318712234
0111100,0519100,500,0111100-0519100-True-True-1610383753.199975,True,True,['Reachability believed but took longer than 30'],0.040312767,0.225913048,30.118074894
1111111,1122713,500,1111111-1122713-True-False-1610383753.278142,True,False,[],0.000628948,0.002646923,0.101858139
